IdentityKey,IdentityName,Isomorphism,ShapeCode,_2001_16_1,_2001_2_1,_2001_32_1,_2001_4_1,_2001_4_2,_2001_4_3,_2001_4_4,_2001_8_1,_2001_8_2,_2001_8_3,_2001_8_4,_2002_16384_1,_2002_16384_2,_2002_32768_1,_2002_32768_2,_2002_8192_1,_2002_8192_2,_2006_549755813888_1,_2006_549755813888_2,_2006_549755813888_3,_2006_549755813888_4,_2008_16_1,_2008_16_Offset_1,_2008_16_Offset_2,_2008_2_1,_2008_2_Offset_1,_2008_2_Offset_2,_2008_32_1,_2008_32_Offset_1,_2008_32_Offset_2,_2008_4_1,_2008_4_2,_2008_4_3,_2008_4_4,_2008_4_Offset_1,_2008_4_Offset_2,_2008_4_Offset_3,_2008_4_Offset_4,_2008_4_Offset_5,_2008_4_Offset_6,_2008_4_Offset_7,_2008_4_Offset_8,_2008_8_1,_2008_8_2,_2008_8_3,_2008_8_4,_2008_8_Offset_1,_2008_8_Offset_2,_2008_8_Offset_3,_2008_8_Offset_4,_2008_8_Offset_5,_2008_8_Offset_6,_2008_8_Offset_7,_2008_8_Offset_8,_2013_1_1,_2013_1_2,_2018_16384_1,_2018_16384_2,_2018_16384_Offset_1,_2018_16384_Offset_2,_2018_16384_Offset_3,_2018_16384_Offset_4,_2018_32768_1,_2018_32768_2,_2018_32768_Offset_1,_2018_32768_Offset_2,_2018_32768_Offset_3,_2018_32768_Offset_4,_2018_8192_1,_2018_8192_2,_2018_8192_Offset_1,_2018_8192_Offset_2,_2018_8192_Offset_3,_2018_8192_Offset_4,_2027_1_1,_2027_1_2,_2034_1_1,_2034_1_2
7,w2,2;192,131,12.1154381885866,14.142135623731,20.8806130178211,5.69232522176937,7.00507736866544,18.8140323432385,7.21141168914685,11.6619037896906,10,24.3310501211929,4.47213595499958,4.75093402297077,7.36641131599734,10.610456037029,10.3507158837402,2.08796775477356,14.1391311354994,315,225,108.434951782227,243.434951782227,103.461044311523,2.82028198242188,-11.7826080322266,81.8698959350586,-2,-14,106.699241638184,6,-20,302.840301513672,87.8183898925781,273.31201171875,256.092193603516,-3.08694458007813,4.78260803222656,-0.26666259765625,-7,-1.08694458007813,18.7826080322266,1.73333740234375,7,300.963745117188,90,279.462310791016,243.434951782227,-6,10,0,-10,-4,24,2,4,300.963745117188,108.434951782227,102.195198059082,284.277404785156,0.086944580078125,-4.78260803222656,-2.73333740234375,7,111.662078857422,281.611541748047,3,-10,-3,10,356.18603515625,270.337738037109,-3,0,-1,14,23,15,1.39651581554306,2.18727684330544
7,w2,2;192,131,14.9893689731543,21.095023109729,22.561028345357,6.28149052595403,10.5714830002824,25.2141112124443,10.5283936636963,13.0384048104053,11.1803398874989,32.3882694814033,10,5.92009211507902,9.07188706793887,13.1899799958818,9.40122561131721,3.91743536396252,19.3374885369523,255.963760375977,180,95.7105941772461,270,76.2342147827148,-3.5667724609375,-14.5588226318359,95.4403305053711,2,-21,77.1957321166992,-5,-22,220.252395629883,96.6667785644531,263.637786865234,274.208862304688,4.7940673828125,4.05882263183594,1.227294921875,-10.5,2.7940673828125,25.0588226318359,-0.772705078125,10.5,237.52880859375,100.304847717285,261.119354248047,270,7,11,2,-11,5,32,0,10,237.52880859375,135,77.5577850341797,255.370529174805,-1.7940673828125,-6.05882263183594,1.772705078125,8.5,74.6956558227539,260.704437255859,-4,-13,1,9,153.919616699219,265.495971679688,3,-2,1,19,34,22,0.733670377378326,3.13383918319546
7,w2,2;192,131,9.55349360003063,9.21954445729289,19.2353840616713,5.2097169860099,4.91158505745188,13.792062393228,4.32190277052071,14.3178210632764,5,23.3238075793812,4.24264068711928,1.33657709644197,8.21841003391114,12.6905460227574,8.27791249705201,3.99310102760528,12.4561401367247,251.565048217773,131.185928344727,45,206.565048217773,32.4702644348145,-8.05999755859375,-5.12890625,49.3987045288086,-6,-7,62.1027297973633,-9,-17,193.769409179688,52.3525733947754,216.687088012695,226.041381835938,5.05999755859375,1.239990234375,-3,-3.888916015625,11.0599975585938,8.239990234375,3,3.111083984375,245.224853515625,53.1301040649414,239.036239624023,225,6,13,-3,-4,12,20,3,3,245.224853515625,90,34.9825897216797,212.061813354492,-2.05999755859375,-1.239990234375,6,3.888916015625,80.7720260620117,212.713424682617,-3,-13,6,4,186.812927246094,216.86994934082,3,0,9,7,50,9,2.41940657524825,1.47643307587313
7,w2,2;192,131,8.59572158874118,12,14.8660687473185,2.60003912649408,6.15769744088954,14.1589124959749,6.15769744088954,5.8309518948453,9.21954445729289,17.2626765016321,3.60555127546399,4.27135081533721,4.32523968655098,7.51710628601883,7.36393019860939,1.96651403316821,10.0412839079857,333.434936523438,270,116.565048217773,225,110.114562988281,2.9560546875,-8.07144165039063,90,0,-12,109.653823852539,5,-14,307.184234619141,102.994873046875,276.372039794922,257.005126953125,-1.5714111328125,2.07144165039063,1.3846435546875,-6,-1.5714111328125,14.0714416503906,1.3846435546875,6,300.963745117188,102.52880859375,280.007965087891,236.309936523438,-3,5,2,-9,-3,17,2,3,300.963745117188,123.690071105957,109.294799804688,290.924102783203,0.5714111328125,-4.07144165039063,-2.3846435546875,4,112.19750213623,287.057189941406,2,-7,-3,7,85.3321304321289,270.913208007813,-1,-2,-1,10,14,13,0.439783180929189,1.80760573060591
7,w2,2;192,131,8.98209376232515,5.3851648071345,15.8113883008419,6.84471445474412,2.58735982831532,11.2361142060482,2.83333812041863,13.4164078649987,3.16227766016838,17.464249196573,2.23606797749979,1.19174059100735,7.79304515949354,7.72235485222226,8.20257059500157,5.69724644040463,10.0522074112426,323.130096435547,260.537689208984,90,225,104.397247314453,2.23333740234375,-8.70001220703125,68.1985931396484,-2,-5,108.434951782227,5,-15,295.0673828125,75.0688018798828,274.594207763672,241.927337646484,-2.89999389648438,6.20001220703125,-0.666656494140625,-2.5,-0.899993896484375,11.2000122070313,1.33334350585938,2.5,296.565063476563,71.5650482177734,283.240509033203,243.434951782227,-6,12,-1,-3,-4,17,1,2,296.565063476563,90,100.809829711914,284.945495605469,-0.100006103515625,-1.20001220703125,-2.33334350585938,7.5,115.491432189941,281.793518066406,3,-7,-2,8,298.020355224609,273.858734130859,-3,5,-1,10,30,6,1.04880567355091,0.822234884376584
7,w2,2;192,131,13.595554190013,13,22.3606797749979,7.73752347965907,6.50039226123236,19.8880996057039,6.50039226123236,15.52417469626,7,28.2842712474619,6,3.44110904800194,10.1557713221573,11.9010125792341,10.6526212122809,4.56408564280265,16.4587498938205,274.398712158203,338.198577880859,90,270,108.268936157227,4.26190185546875,-12.9102783203125,90,0,-13,100.304847717285,4,-22,304.058471679688,89.3705520629883,282.584808349609,270.629455566406,-4.33331298828125,6.4102783203125,-0.0714111328125,-6.5,-4.33331298828125,19.4102783203125,-0.0714111328125,6.5,284.931427001953,90,278.130096435547,270,-4,15,0,-7,-4,28,0,6,284.931427001953,90,106.894119262695,288.734710693359,0.33331298828125,-3.4102783203125,-3.9285888671875,9.5,93.2113571166992,288.234710693359,0,-12,-4,10,316.914520263672,281.684661865234,-4,3,-4,16,39,14,1.41226980930791,2.00440709079405
7,w2,2;192,131,20.2939967098175,23.1948270094864,31.6227766016838,10.4298113273117,11.5974135047432,31.3673658535882,11.5974135047432,21.095023109729,12.0415945787923,41.7731971484108,11.1803398874989,6.8839424795101,13.4117922945054,17.6149990171223,14.0270641007761,5.12719507509353,24.5451464807983,285.945404052734,341.565063476563,84.8055725097656,270,104.200012207031,4.978271484375,-19.6739196777344,82.5685882568359,-3,-23,108.434951782227,10,-30,308.398712158203,82.5685882568359,276.366516113281,262.568603515625,-6.478271484375,8.17391967773438,-1.5,-11.5,-3.478271484375,31.1739196777344,1.5,11.5,301.429565429688,85.2363586425781,281.040954589844,259.695159912109,-11,18,-1,-12,-8,41,2,11,301.429565429688,90,103.153358459473,284.737213134766,1.478271484375,-7.17391967773438,-3.5,12.5,110.220100402832,286.192962646484,6,-17,-4,13,343.332336425781,274.467193603516,-5,1,-2,24,46,24,2.04001133923884,3.44314701046204
8,w3,2;192,131,12.0946309467345,6.70820393249937,27.8567765543682,8.85004118986553,3.38664921320003,15.3115283342401,3.32277168271842,24.3515913237718,3.60555127546399,31.0161248385416,3.16227766016838,0.838239182988049,11.2566668612435,17.7438192583206,11.5474298928696,8.01829994942694,14.4738778030152,266.987213134766,131.987213134766,63.4349479675293,225,48.179027557373,-8.06476402282715,-9.0133056640625,63.4349479675293,-3,-6,68.9624862670898,-10,-26,222.801956176758,62.3540000915527,231.682983398438,244.536682128906,6.49333381652832,6.0133056640625,-1.57143020629883,-3,9.49333381652832,12.0133056640625,1.42856979370117,3,250.820999145508,56.3099327087402,249.227752685547,251.565048217773,8,23,-2,-3,11,29,1,3,250.820999145508,0,49.5951919555664,228.073577880859,-1.49333381652832,-1.0133056640625,6.57143020629883,8,83.3656234741211,226.491287231445,-3,-18,7,8,222.09342956543,231.803863525391,5,5,8,11,75,7,3.47171116933791,1.04652096540729
8,w3,2;192,131,9.36693574429479,8.06225774829855,16.6433169770932,5.7373625644443,4.37306160219412,12.9048962704306,3.69849206540106,12.2065556157337,4.47213595499958,20.2484567313166,3.60555127546399,1.50117492854145,7.86810273379396,9.57059718136789,7.9350323635844,4.38284924648132,11.4055871955456,153.434951782227,281.309936523438,45,206.565048217773,37.2874450683594,-7.452392578125,-5.67462158203125,60.2551193237305,-4,-7,57.2647743225098,-9,-14,198.134063720703,62.784049987793,222.906509399414,237.264541625977,5.452392578125,1.78570556640625,-2,-3.888916015625,9.452392578125,8.78570556640625,2,3.111083984375,235.00798034668,63.4349479675293,237.094757080078,236.309936523438,7,10,-2,-4,11,17,2,3,235.00798034668,90,40.2207641601563,216.72802734375,-1.452392578125,-1.78570556640625,6,3.888916015625,73.651969909668,217.370910644531,-3,-10,6,4,190.73454284668,223.259872436523,4,0,8,7,42,9,1.33442652073364,1.33997887682526
8,w3,2;192,131,15.9255613500103,11.7046999107196,30.0166620396073,10.091672238438,6.02020086357171,21.1656483679023,5.85827248629551,20.2237484161567,10.1980390271856,31.0161248385416,2.23606797749979,3.5283332786723,12.3975896990622,13.629800177945,16.4849423853801,6.60890625259224,17.6730932592924,292.619873046875,255.963760375977,90,180,91.0082321166992,0.280227661132813,-15.923095703125,70.0168914794922,-4,-11,91.9091491699219,1,-30,277.728668212891,79.6952209472656,262.827026367188,240.068359375,-1.35714721679688,10,-1.07691955566406,-5.923095703125,2.64285278320313,21,2.92308044433594,5.076904296875,278.53076171875,78.690071105957,268.152404785156,206.565048217773,-3,20,-2,-10,1,31,2,1,278.53076171875,90,90.2844543457031,271.214202880859,-0.642852783203125,-4,-0.923080444335938,11.923095703125,96.9971008300781,267.704162597656,1,-14,0,16,281.694946289063,261.342224121094,-2,6,2,17,42,13,2.40884674212478,1.71494528665159
