IdentityKey,IdentityName,Isomorphism,ShapeCode,_2001_16_1,_2001_2_1,_2001_2_2,_2001_2_3,_2001_32_1,_2001_4_1,_2001_4_2,_2001_4_3,_2001_4_4,_2001_4_5,_2001_4_6,_2001_8_1,_2001_8_2,_2001_8_3,_2001_8_4,_2001_8_5,_2001_8_6,_2002_16384_1,_2002_16384_2,_2002_32768_1,_2002_32768_2,_2002_8192_1,_2002_8192_2,_2002_8192_3,_2006_549755813888_1,_2006_549755813888_2,_2006_549755813888_3,_2006_549755813888_4,_2008_16_1,_2008_16_Offset_1,_2008_16_Offset_2,_2008_2_1,_2008_2_2,_2008_2_3,_2008_2_Offset_1,_2008_2_Offset_2,_2008_2_Offset_3,_2008_2_Offset_4,_2008_2_Offset_5,_2008_2_Offset_6,_2008_32_1,_2008_32_Offset_1,_2008_32_Offset_2,_2008_4_1,_2008_4_2,_2008_4_3,_2008_4_4,_2008_4_5,_2008_4_6,_2008_4_Offset_1,_2008_4_Offset_2,_2008_4_Offset_3,_2008_4_Offset_4,_2008_4_Offset_5,_2008_4_Offset_6,_2008_4_Offset_7,_2008_4_Offset_8,_2008_4_Offset_9,_2008_4_Offset_10,_2008_4_Offset_11,_2008_4_Offset_12,_2008_8_1,_2008_8_2,_2008_8_3,_2008_8_4,_2008_8_5,_2008_8_6,_2008_8_Offset_1,_2008_8_Offset_2,_2008_8_Offset_3,_2008_8_Offset_4,_2008_8_Offset_5,_2008_8_Offset_6,_2008_8_Offset_7,_2008_8_Offset_8,_2008_8_Offset_9,_2008_8_Offset_10,_2008_8_Offset_11,_2008_8_Offset_12,_2013_1_1,_2013_1_2,_2018_16384_1,_2018_16384_2,_2018_16384_Offset_1,_2018_16384_Offset_2,_2018_16384_Offset_3,_2018_16384_Offset_4,_2018_32768_1,_2018_32768_2,_2018_32768_Offset_1,_2018_32768_Offset_2,_2018_32768_Offset_3,_2018_32768_Offset_4,_2018_8192_1,_2018_8192_2,_2018_8192_3,_2018_8192_Offset_1,_2018_8192_Offset_2,_2018_8192_Offset_3,_2018_8192_Offset_4,_2018_8192_Offset_5,_2018_8192_Offset_6,_2027_1_1,_2027_1_2,_2034_1_1,_2034_1_2
8,w3,3;96,03,17.7152925429226,29.1547594742265,10.4403065089106,34.5398320783411,23.3452350598575,16.5339241723443,5.28994780192916,14.9184606401857,31.7516401657597,19.8192619351483,5.15943584279184,22.8473193175917,5.3851648071345,14.422205101856,32.0156211871642,24.0208242989286,5.09901951359278,3.8117215991767,13.9054044065932,9.89591644329591,14.1779578713273,12.9866155989015,18.4382802310219,16.1256423123877,327.99462890625,194.036239624023,251.565048217773,90,182.360824584961,17.7002563476563,0.729736328125,5.90614128112793,253.300750732422,202.109451293945,-29,-3,3,10,32,13,170.134185791016,23,-4,345.032409667969,250.94206237793,209.165466308594,194.59326171875,16.8040447235107,75.7191467285156,-15.9729614257813,4.270263671875,1.727294921875,5,13.0270385742188,7.270263671875,30.727294921875,8,-18.9729614257813,-5.729736328125,-1.272705078125,-5,336.801422119141,248.198593139648,236.309936523438,194.470291137695,2.3859441280365,78.690071105957,-21,9,2,5,8,12,31,8,-24,-1,-1,-5,304.992034912109,180,183.935272216797,1.92928552627563,2.97296142578125,-0.270263671875,-14.727294921875,-1,153.159164428711,1.89218378067017,8,-5,-15,-1,339.576049804688,204.110046386719,19.8218021392822,-13,4,16,7,-16,-6,37,11,3.37988521987212,1.61064977462752
8,w3,3;96,03,16.3777495523522,22.561028345357,5.09901951359278,25.0798724079689,24.2074368738204,16.634927029424,2.63523460032651,14.916543432625,24.0335510413374,15.8862448304602,2.50554871974968,25.4558441227157,3.16227766016838,23.3452350598575,24.3515913237718,23.0217288664427,2,1.60558269031444,14.7730877947167,11.6228444393172,14.7711980279488,15.061703660524,15.3332905786704,14.2935638299946,310.100921630859,253.300750732422,243.434951782227,90,160.538818359375,15.4420471191406,-5.45654296875,12.8042659759521,258.690063476563,203.498565673828,-22,-5,1,5,23,10,141.709838867188,19,-15,331.425354003906,251.564834594727,240.296615600586,198.183639526367,349.274322509766,86.1861572265625,-14.6087036132813,7.95654296875,0.833343505859375,2.5,7.39129638671875,12.95654296875,22.8333435058594,7.5,-15.6087036132813,2.95654296875,-0.166656494140625,-2.5,315,251.565048217773,260.134185791016,199.179000854492,325.619659423828,90,-18,18,1,3,4,23,23,8,-19,13,0,-2,289.2900390625,180,162.381958007813,340.338531494141,0.60870361328125,-0.95654296875,-14.8333435058594,4.5,115.051918029785,342.382843017578,4,-11,-15,4,330.264404296875,234.419723510742,350.046691894531,-14,7,8,12,-15,2,46,6,3.28475934728694,0.835240658487725
8,w3,3;96,03,20.690263454404,26.1725046566048,28.4604989415154,46.0977222864644,18.6010752377383,13.1049466642049,14.070025954355,13.8083568312906,34.2068551741182,33.5612843212877,14.4086200085759,12.8062484748657,19.6468827043885,19.4164878389476,38.0131556174964,26.8700576850888,8.94427190999916,10.1729244228836,10.5197262987146,5.26467789226183,14.9953190876266,8.9683437031606,23.7502436214621,23.7727835785166,318.366455078125,180,254.475891113281,63.4349479675293,214.923538208008,16.9642944335938,11.8448181152344,6.58194446563721,251.565048217773,220.601287841797,-26,-3,9,27,35,30,216.253845214844,15,11,352.744049072266,253.635040283203,199.70198059082,208.839614868164,49.0411186218262,69.5437164306641,-13,1.65518188476563,3.96429443359375,13.5,13,4.65518188476563,29.9642944335938,16.5,-22,-25.3448181152344,-5.03570556640625,-13.5,321.340179443359,255.256439208984,214.508529663086,215.362457275391,45,63.4349479675293,-10,8,5,19,16,11,31,22,-19,-19,-4,-8,251.565048217773,270,215.808578491211,34.0676727294922,8,5.34481811523438,-8.96429443359375,-6.5,175.720581054688,49.4430999755859,5,-1,-10,-12,301.981170654297,206.52653503418,54.6624412536621,-5,7,21,10,-14,-20,29,28,3.58514043853665,4.18414986293849
8,w3,3;96,03,14.7718045763504,23.4093998214393,6,26.0768096208106,21.9544984001002,14.9810443883522,3.03045578403974,14.7935805647827,24.9807972178998,14.3239515305712,3.03045578403974,22.8035085019828,3.16227766016838,22.3606797749979,25.4950975679639,19.6977156035922,3.16227766016838,1.81191401756618,12.9610908087426,11.0293687487423,13.5290035806913,13.2269479010459,15.7069103769482,12.5427200621808,316.974945068359,233.130096435547,243.434951782227,90,173.763595581055,14.6843872070313,-1.60467529296875,19.9831066131592,270,212.47119140625,-22,-8,0,6,22,14,149.931411743164,19,-11,342.099395751953,261.870147705078,238.433898925781,206.125457763672,5.59016084671021,98.1298599243164,-14.2558288574219,4.60467529296875,0.428558349609375,3,7.74417114257813,12.6046752929688,22.4285583496094,11,-14.2558288574219,-1.39532470703125,0.428558349609375,-3,322.125030517578,251.565048217773,259.695159912109,205.559967041016,336.037506103516,108.434951782227,-18,14,1,3,4,22,23,11,-18,8,1,-3,291.250518798828,180,175.717132568359,353.490539550781,1.25582885742188,-0.60467529296875,-13.4285583496094,1,120.218231201172,353.764923095703,5,-10,-14,1,340.251129150391,232.549346923828,7.00951147079468,-13,4,9,12,-13,-2,43,7,3.14833880200426,0.892883115067126
8,w3,3;96,03,23.1561334075515,30.0665927567458,32.1403173599764,47.3814309619285,29.8328677803526,15.9925097847449,18.0752367323897,15.8569461833619,38.7871429009189,33.318622547653,14.2483105605671,20,31.7804971641414,19.7989898732233,49.5782210249622,27.5862284482674,4.12310562561766,11.4435951905597,11.7149816521163,9.81594734394335,23.9346143004685,12.6886656635585,27.1188931416424,22.8892926231965,321.340179443359,194.036239624023,261.027374267578,180,215.722366333008,18.7994384765625,13.5198974609375,3.81407475471497,264.644165039063,225.855102539063,-30,-2,3,32,33,34,219.559661865234,23,19,344.637512207031,259.227752685547,203.161087036133,210.621368408203,56.4354248046875,91.5216369628906,-15.4210815429688,4.23681640625,3.37835693359375,17.7567138671875,14.5789184570313,6.23681640625,33.3783569335938,19.7567138671875,-18.4210815429688,-27.76318359375,0.37835693359375,-14.2432861328125,323.130096435547,257.275634765625,225,221.729507446289,46.4687995910645,165.963760375977,-16,12,7,31,14,14,37,33,-19,-20,4,-1,274.398712158203,251.565048217773,216.564483642578,34.8997497558594,8.42108154296875,6.76318359375,-10.3783569335938,-6.7567138671875,174.470062255859,56.4444694519043,9,-1,-14,-20,299.404266357422,208.774566650391,66.2195053100586,-7,11,23,13,-10,-21,38,37,3.74873268982542,5.07253208330488
8,w3,3;96,03,18.0841098019471,27.0185121722126,27.459060435492,42.5205832509386,19.4164878389476,14.116147668539,13.6421571835926,14.4400701175583,32.3910535802081,29.4196469217426,13.8371062106898,17.0293863659264,22.2036033111745,18.4390889145858,37.8021163428716,24.0831891575846,5.3851648071345,8.42474004588693,9.6629053354373,7.01746824456137,16.326375122051,10.7493918894566,22.754924930887,21.6025327475808,317.489562988281,195.945388793945,261.869903564453,63.4349479675293,211.225723266602,15.4642944335938,9.375,2.12109637260437,259.508514404297,221.185928344727,-27,-1,5,27,32,28,214.508529663086,16,11,343.009185791016,261.721374511719,200.788238525391,206.593292236328,51.0360374450684,77.3268661499023,-13.5,4.125,1.96429443359375,13.5,13.5,5.125,28.9642944335938,14.5,-18.5,-22.875,-3.03570556640625,-13.5,319.763641357422,262.234832763672,220.601287841797,217.476181030273,41.6335411071777,68.1985931396484,-13,11,3,22,14,12,30,23,-18,-16,-2,-5,270,270,212.439010620117,30.1679172515869,6.5,3.875,-8.96429443359375,-5.5,160.383224487305,54.8910789489746,6,-3,-10,-14,306.472473144531,205.076141357422,58.1804885864258,-7,8,20,9,-12,-19,32,28,3.4128627499634,4.0088062871524
7,w2,3;96,03,19.4977746325892,22.8035085019828,32.0156211871642,44.4184646290256,18.3847763108502,11.2145997295523,16.0064552699588,12.5339859670809,31.4357527231978,33.8996150949862,16.0092948681204,13.3416640641263,16,12.7279220613579,31.1126983722081,32.2024843762092,16.0312195418814,11.3765949086455,8.12403160735172,10.7267340361184,7.85301911771915,10.607890041769,23.4099796675007,23.0842788286455,333.434936523438,180,265.601287841797,90,233.261459350586,11.6628723144531,15.625,15.2551183700562,268.210083007813,238.815032958984,-22,-6,1,32,23,38,225,13,13,358.083740234375,268.372711181641,210.571762084961,224.414169311523,68.8917083740234,88.0474853515625,-11.2083282470703,0.375,0.454544067382813,16,10.7916717529297,6.375,22.4545440673828,22,-12.2083282470703,-31.625,-0.545455932617188,-16,347.00537109375,270,225,225,64.2306747436523,86.4236679077148,-13,3,0,16,9,9,22,22,-14,-29,-1,-16,288.434936523438,0,234.089508056641,52.1018562316895,6.20832824707031,8.625,-5.45454406738281,-7,217.900131225586,54.7197189331055,8,6,-5,-7,295.314086914063,221.753341674805,76.1249771118164,-5,9,17,15,-6,-23,24,33,3.00708810355712,4.72947154331016
6,w1,3;96,03,12.9553627853889,17.0293863659264,18.6815416922694,20.8086520466848,15.1327459504216,9.11290990973857,10.0733545449629,9.27608416168018,22.1977212616611,14.4034902817494,12.0915316566658,12.0415945787923,13.0384048104053,12.0415945787923,26,9.48683298050514,13.8924439894498,7.22563591249076,5.73249909675483,6.55480475684577,9.53658977318048,7.33584258924072,16.4673345445439,11.3529689454755,307.874969482422,180,195.945388793945,198.434951782227,204.999038696289,11.7416381835938,5.4749755859375,356.633544921875,285.524108886719,234.782409667969,-17,1,-5,18,12,17,187.594650268555,15,2,334.254791259766,249.466217041016,198.597915649414,202.328704833984,77.1296615600586,134.888336181641,-8.20831298828125,3.9583740234375,3.5333251953125,9.433349609375,8.79168701171875,2.9583740234375,20.5333251953125,8.433349609375,-3.20831298828125,-14.0416259765625,8.5333251953125,-8.566650390625,311.633544921875,237.52880859375,221.633544921875,202.619857788086,71.5650482177734,149.743560791016,-8,9,7,11,9,8,24,10,-3,-9,12,-7,270,192.52880859375,206.054672241211,23.6683959960938,6.20831298828125,3.0416259765625,-5.5333251953125,-2.433349609375,163.442962646484,23.9279365539551,6,-2,-9,-4,283.535827636719,201.862380981445,106.808700561523,-2,7,15,6,3,-11,24,30,2.08998469896457,2.6787111467587
