IdentityKey,IdentityName,Isomorphism,ShapeCode,_2001_16_1,_2001_16_2,_2001_16_3,_2001_2_1,_2001_2_2,_2001_2_3,_2001_2_4,_2001_2_5,_2001_2_6,_2001_32_1,_2001_32_2,_2001_32_3,_2001_4_1,_2001_4_2,_2001_4_3,_2001_4_4,_2001_4_5,_2001_4_6,_2001_4_7,_2001_4_8,_2001_4_9,_2001_4_10,_2001_4_11,_2001_4_12,_2001_8_1,_2001_8_2,_2001_8_3,_2001_8_4,_2001_8_5,_2001_8_6,_2001_8_7,_2001_8_8,_2001_8_9,_2001_8_10,_2001_8_11,_2001_8_12,_2002_16384_1,_2002_16384_2,_2002_16384_3,_2002_32768_1,_2002_32768_2,_2002_32768_3,_2002_8192_1,_2002_8192_2,_2002_8192_3,_2002_8192_4,_2006_549755813888_1,_2006_549755813888_2,_2006_549755813888_3,_2006_549755813888_4,_2006_549755813888_5,_2006_549755813888_6,_2008_16_1,_2008_16_2,_2008_16_3,_2008_16_Offset_1,_2008_16_Offset_2,_2008_16_Offset_3,_2008_16_Offset_4,_2008_16_Offset_5,_2008_16_Offset_6,_2008_2_1,_2008_2_2,_2008_2_3,_2008_2_4,_2008_2_5,_2008_2_6,_2008_2_Offset_1,_2008_2_Offset_2,_2008_2_Offset_3,_2008_2_Offset_4,_2008_2_Offset_5,_2008_2_Offset_6,_2008_2_Offset_7,_2008_2_Offset_8,_2008_2_Offset_9,_2008_2_Offset_10,_2008_2_Offset_11,_2008_2_Offset_12,_2008_32_1,_2008_32_2,_2008_32_3,_2008_32_Offset_1,_2008_32_Offset_2,_2008_32_Offset_3,_2008_32_Offset_4,_2008_32_Offset_5,_2008_32_Offset_6,_2008_4_1,_2008_4_2,_2008_4_3,_2008_4_4,_2008_4_5,_2008_4_6,_2008_4_7,_2008_4_8,_2008_4_9,_2008_4_10,_2008_4_11,_2008_4_12,_2008_4_Offset_1,_2008_4_Offset_2,_2008_4_Offset_3,_2008_4_Offset_4,_2008_4_Offset_5,_2008_4_Offset_6,_2008_4_Offset_7,_2008_4_Offset_8,_2008_4_Offset_9,_2008_4_Offset_10,_2008_4_Offset_11,_2008_4_Offset_12,_2008_4_Offset_13,_2008_4_Offset_14,_2008_4_Offset_15,_2008_4_Offset_16,_2008_4_Offset_17,_2008_4_Offset_18,_2008_4_Offset_19,_2008_4_Offset_20,_2008_4_Offset_21,_2008_4_Offset_22,_2008_4_Offset_23,_2008_4_Offset_24,_2008_8_1,_2008_8_2,_2008_8_3,_2008_8_4,_2008_8_5,_2008_8_6,_2008_8_7,_2008_8_8,_2008_8_9,_2008_8_10,_2008_8_11,_2008_8_12,_2008_8_Offset_1,_2008_8_Offset_2,_2008_8_Offset_3,_2008_8_Offset_4,_2008_8_Offset_5,_2008_8_Offset_6,_2008_8_Offset_7,_2008_8_Offset_8,_2008_8_Offset_9,_2008_8_Offset_10,_2008_8_Offset_11,_2008_8_Offset_12,_2008_8_Offset_13,_2008_8_Offset_14,_2008_8_Offset_15,_2008_8_Offset_16,_2008_8_Offset_17,_2008_8_Offset_18,_2008_8_Offset_19,_2008_8_Offset_20,_2008_8_Offset_21,_2008_8_Offset_22,_2008_8_Offset_23,_2008_8_Offset_24,_2013_1_1,_2013_1_2,_2013_1_3,_2018_16384_1,_2018_16384_2,_2018_16384_3,_2018_16384_Offset_1,_2018_16384_Offset_2,_2018_16384_Offset_3,_2018_16384_Offset_4,_2018_16384_Offset_5,_2018_16384_Offset_6,_2018_32768_1,_2018_32768_2,_2018_32768_3,_2018_32768_Offset_1,_2018_32768_Offset_2,_2018_32768_Offset_3,_2018_32768_Offset_4,_2018_32768_Offset_5,_2018_32768_Offset_6,_2018_8192_1,_2018_8192_2,_2018_8192_3,_2018_8192_4,_2018_8192_Offset_1,_2018_8192_Offset_2,_2018_8192_Offset_3,_2018_8192_Offset_4,_2018_8192_Offset_5,_2018_8192_Offset_6,_2018_8192_Offset_7,_2018_8192_Offset_8,_2027_1_1,_2027_1_2,_2027_1_3,_2034_1_1,_2034_1_2,_2034_1_3
7,w2,4;98.0,010,8.43371869056954,9.80292854641211,16.9550071585631,20.5182845286832,7,16.9705627484771,16.5529453572468,26.1725046566048,22.4722050542442,7.28010988928052,12.6491106406735,19.1049731745428,9.95862497001765,3.50223143153048,16.83568669108,10.6541027145806,18.4123769513879,12.3493031287784,7.97442459501524,3.50223143153048,17.5385851041057,18.4979515431698,19.679065653633,14.5675592966086,7.28010988928052,4,19.9248588451713,14.422205101856,18.0277563773199,8.94427190999916,8.60232526704263,3,19.0262975904404,14.8660687473185,20,19.313207915828,4.27542775932207,11.4855986150899,5.65382075042828,4.61404355313616,11.3712366482383,8.03552558005619,11.8899307229999,11.105114929515,11.8851146668685,15.5213544765023,0,209.744888305664,90,270,323.130096435547,72.6459732055664,197.539596557617,334.194061279297,354.157806396484,8.0416259765625,2.5416259765625,-8.8253173828125,4.2674560546875,-16.866943359375,1.725830078125,43.0250663757324,90,315,205.016891479492,263.418060302734,302.275634765625,-15,-14,0,-7,-12,12,15,7,3,26,-12,19,164.054611206055,18.4349479675293,6.00900602340698,7,-2,-12,-4,-19,-2,37.3493041992188,92.04541015625,6.04914665222168,228.329223632813,214.768951416016,278.108947753906,353.097442626953,267.95458984375,342.664764404297,102.7529296875,128.034576416016,71.003288269043,-7.9166259765625,-6.0416259765625,0.125,-3.5,-16.741943359375,-1.774169921875,7.0833740234375,7.9583740234375,15.125,10.5,-1.741943359375,12.225830078125,-7.9166259765625,0.9583740234375,0.125,3.5,-16.741943359375,5.225830078125,4.0833740234375,-18.0416259765625,12.125,-15.5,-4.741943359375,-13.774169921875,15.9453954696655,90,17.5255680084229,236.309936523438,213.690063476563,296.565063476563,324.462310791016,270,356.987213134766,109.653823852539,126.869895935059,68.7494964599609,-7,-2,0,-4,-19,-6,8,12,15,10,-4,8,-7,5,0,3,-19,1,5,-14,12,-16,-7,-18,270,90,39.8055725097656,323.6611328125,0.0407994091510773,162.139724731445,-4.0833740234375,2.0416259765625,-12.125,-0.5,4.741943359375,-2.225830078125,19.078727722168,357.521118164063,198.065292358398,-5,-2,-12,0,7,2,17.1608104705811,250.869354248047,342.914520263672,92.3609771728516,-12,-4,3,10,-12,3,0,-16,24,8,31,3.0066671285854,1.04048414608403,4.17348513661161
7,w2,4;98.0,010,9.81883720903136,11.0685843312348,18.9505464356235,10.0498756211209,13.6014705087354,26.2488094968134,19.7989898732233,20.591260281974,24.3310501211929,13.1529464379659,8.06225774829855,21.2132034355964,6.038188173687,7.41654140894718,17.1063124221744,5.81317722154888,15.5059219107623,10.0859258509557,14.0401949708432,6.51411354965629,20.1028531303871,20.4671725206773,25.8043047210091,10.532047302788,9.21954445729289,10,15.8113883008419,7.61577310586391,18.3575597506858,7.81024967590665,13.0384048104053,5.3851648071345,20.6155281280883,17.0293863659264,27.5136329843952,13,3.50544232837289,10.4947879679747,8.6293224704479,0.223565855788767,13.0862381029832,8.13942117133489,9.013904935163,7.47333271751755,13.0632753863945,17.2351114346421,45,123.690071105957,126.869895935059,270,45,225,156.667465209961,26.5010795593262,3.17638301849365,9.015869140625,-3.888916015625,-9.90556335449219,-4.93896484375,-18.9214324951172,-1.050048828125,354.289398193359,107.102729797363,40.3645362854004,135,60.9453964233398,9.46232223510742,-10,1,4,-13,-20,-17,14,-14,-10,-18,-24,-4,171.253845214844,352.874969482422,351.869903564453,13,-2,-8,1,-21,3,25.6217708587646,118.786605834961,26.1907119750977,141.596954345703,151.073577880859,57.9646263122559,312.273620605469,273.772308349609,344.270080566406,224.670135498047,204.010803222656,243.7998046875,-5.44444274902344,-2.611083984375,3.57142639160156,-6.5,-15.3500061035156,-7.550048828125,4.55555725097656,-3.611083984375,13.5714263916016,-7.5,-5.35000610351563,-8.550048828125,-9.44444274902344,10.388916015625,-0.428573608398438,6.5,-19.3500061035156,5.449951171875,14.5555572509766,14.388916015625,23.5714263916016,10.5,4.64999389648438,9.449951171875,40.6012954711914,126.869895935059,18.4349479675293,113.198593139648,150.642242431641,50.1944274902344,327.52880859375,248.198593139648,337.166351318359,220.236358642578,199.093490600586,247.380142211914,-7,-6,6,-8,-15,-5,3,-7,16,-9,-5,-6,-11,7,2,5,-19,8,13,11,26,9,5,12,74.0546035766602,153.434951782227,270,65.4664459228516,356.175811767578,191.700561523438,-1.55555725097656,-3.388916015625,-10.5714263916016,0.5,8.35000610351563,1.550048828125,243.427947998047,350.321960449219,174.359115600586,0,0,-13,2,8,-1,40.049991607666,114.507293701172,326.553375244141,220.529037475586,-7,-6,3,-7,-11,7,13,11,18,14,20,1.20920305466875,1.93312031223165,3.12633809913312
8,w3,4;98.0,010,18.8101386274593,16.9522083584012,35.712788864963,24.3310501211929,23.43074902772,35.7770876399966,41.4366987102013,14.422205101856,47.0425339453563,26,15.52417469626,41.194659848092,14.1924550818384,11.834145202526,29.8790138016774,13.7450275099761,32.076296381432,7.57144337780631,27.693424873966,11.5983132233784,43.6614963845959,22.0777213781223,40.2968491966118,6.85861662515314,19.8494332412792,19.8494332412792,30.0832179129826,15.556349186104,38.6005181312376,8.06225774829855,28.1602556806574,3.60555127546399,43.5660418215839,19.0262975904404,45.0111097397076,6.40312423743285,2.050206549818,16.8646834049889,18.8510844814854,6.74518842343339,22.8599625794367,18.8895363487086,13.1670599692873,15.7934786616124,25.6439003939435,23.7481163618256,61.3895416259766,180,131.633544921875,315,53.1301040649414,225,179.428863525391,5.47043180465698,2.29256701469421,18.8092041015625,-0.1875,-16.875,-1.6160888671875,-35.6842041015625,-1.4285888671875,9.46232223510742,129.805572509766,26.5650520324707,160.253158569336,56.3099327087402,357.563354492188,-24,-4,15,-18,-32,-16,39,-14,-8,-12,-47,2,180,345.068572998047,354.427795410156,26,0,-15,4,-41,4,38.3839721679688,130.490707397461,20.4278259277344,159.504943847656,171.032257080078,58.1092796325684,340.62451171875,309.106506347656,350.013763427734,198.999160766602,190.003646850586,234.323501586914,-11.125,-8.8125,7.6842041015625,-9,-28,-10.4285888671875,12.875,-4.8125,31.6842041015625,-5,-4,-6.4285888671875,-26.125,9.1875,-7.3157958984375,9,-43,7.5714111328125,20.875,7.1875,39.6842041015625,7,4,5.5714111328125,49.0856170654297,130.91438293457,21.4477367401123,135,163.442932128906,60.2551193237305,353.884490966797,303.690063476563,350.753875732422,183.012786865234,181.273025512695,231.340194702148,-13,-15,13,-15,-28,-11,11,-11,37,-11,-4,-7,-28,3,-2,3,-43,7,19,1,45,1,4,5,85.6012954711914,129.805572509766,90,162.046737670898,1.51016867160797,182.992523193359,1.125,-1.1875,-17.6842041015625,-1,18,0.4285888671875,235.44987487793,345.934844970703,184.723617553711,3,5,-23,5,18,1,45.8302993774414,159.83479309082,340.510833740234,196.024276733398,-10,-10,14,-6,-25,8,22,6,32,19,14,2.60403610583179,3.56435196977393,2.24579672205517
8,w3,4;98.0,010,12.2995092856994,10.2309875488281,22.4861867500832,13.0384048104053,23.0217288664427,25.4950975679639,32.8024389337135,18.9736659610103,32.0624390837628,15.6204993518133,12.1655250605964,24.1660919471891,9.77162248319227,11.5998335971364,17.7474560821366,11.6445536154568,22.2488379552767,9.43809006457636,21.6188247369002,11.4221068858474,30.8685414412097,16.1326456255572,26.6545450130432,9.53794104918247,17.7200451466693,7.07106781186548,22.6715680975093,19.6977156035922,18.9736659610103,16.4924225024706,18.1107702762748,16.1245154965971,30.2654919008431,14,26.8328157299975,2.82842712474619,1.21849506872494,11.2243350825027,11.2626422888522,8.3296168574718,10.2811703264434,13.9176988475476,9.82355989466126,12.8164798468282,20.4025186194184,16.6307650483627,78.690071105957,123.690071105957,146.309936523438,333.434936523438,66.8014068603516,225,172.781524658203,0,356.058959960938,12.2020263671875,-1.54547119140625,-10.2309875488281,0,-22.4330139160156,1.54547119140625,355.601287841797,124.380348205566,41.8201713562012,142.431411743164,71.5650482177734,356.423675537109,-13,1,13,-19,-19,-17,26,-20,-6,-18,-32,2,230.194427490234,350.537689208984,24.4439544677734,10,12,-12,2,-22,-10,54.95458984375,124.624122619629,26.7930221557617,129.385559082031,151.707138061523,72.4744491577148,329.415008544922,304.132781982422,339.123809814453,213.908966064453,196.240631103516,250.665176391602,-5.61111450195313,-8,6.59091186523438,-9.54547119140625,-15.8421020507813,-8,7.38888549804688,-9,19.5909118652344,-10.5454711914063,-2.84210205078125,-9,-18.6111145019531,11,-6.40908813476563,9.45452880859375,-28.8421020507813,11,13.3888854980469,9,25.5909118652344,7.45452880859375,3.15789794921875,9,73.6104583740234,135,41.4236640930176,113.96248626709,161.565048217773,75.963752746582,353.659820556641,299.744873046875,352.405364990234,180,206.565048217773,225,-5,-17,5,-5,-17,-15,8,-18,18,-6,-4,-16,-18,2,-8,14,-30,4,14,0,24,12,2,2,93.1798324584961,296.565063476563,81.8698959350586,146.07829284668,355.577697753906,176.538604736328,0.611114501953125,-1,-11.5909118652344,0.54547119140625,10.8421020507813,-1,267.24755859375,20.9734439849854,207.006958007813,0,8,-10,-4,12,6,62.0784187316895,130.950424194336,329.614196777344,210.018402099609,-5,-9,8,-10,-18,10,14,8,36,22,19,2.20772509754256,3.49410999326428,2.85140216364261
8,w3,4;98.0,010,12.9475024420775,16.4389106612947,28.9550413415813,17.0293863659264,17.2046505340853,34.6698716467194,30.886890422961,23.3238075793812,39.319206502675,12.8062484748657,19.4164878389476,26.1725046566048,9.25127021764824,8.89280783836016,25.1914188638887,10.9229340355343,23.4458318523784,10.9857658881539,20.001716592722,8.32658580992234,34.7132142357779,25.4206109407481,35.7939524396231,12.600224816668,13.8924439894498,5,23.0217288664427,16.4012194668567,20.6155281280883,6.32455532033676,17.1172427686237,12.2065556157337,35.4682957019364,23.0867927612304,35.3411940941446,18.9736659610103,3.39806341984421,15.6921253923904,13.3106650623608,6.60926429535204,14.0348513444279,13.4243031678162,12.6458821930254,9.80277939672291,22.0755455967231,22.0341809113038,18.4349479675293,143.130096435547,135,315,0,225,168.837799072266,8.63805770874023,359.925842285156,12.7025756835938,-2.5064697265625,-16.25244140625,-2.468994140625,-28.9550170898438,0.0374755859375,356.633544921875,125.53768157959,33.2317123413086,150.945388793945,59.0362434387207,7.30575942993164,-17,1,10,-14,-29,-19,27,-15,-12,-20,-39,-5,218.659805297852,325.491485595703,353.418060302734,10,8,-16,11,-26,3,32.2091331481934,123.243324279785,17.0827045440674,147.112670898438,158.907653808594,49.873908996582,333.037353515625,307.988128662109,349.039703369141,213.60383605957,198.846237182617,247.016387939453,-7.82757568359375,-4.9310302734375,4.875,-7.4375,-24.0800170898438,-7.4000244140625,9.17242431640625,-5.9310302734375,21.875,-8.4375,-7.08001708984375,-8.4000244140625,-17.8275756835938,9.0689697265625,-5.125,6.5625,-34.0800170898438,6.5999755859375,21.1724243164063,14.0689697265625,33.875,11.5625,4.91998291015625,11.5999755859375,59.7435646057129,126.869895935059,2.48955297470093,127.568588256836,165.963760375977,18.4349479675293,353.290161132813,304.992034912109,338.498565673828,197.650131225586,205.114837646484,251.565048217773,-7,-12,3,-4,-23,-1,10,-13,20,-5,-6,-2,-17,2,-7,10,-33,13,22,7,32,15,6,18,94.3987045288086,303.690063476563,270,29.1893482208252,356.897705078125,183.496429443359,-3.17242431640625,-2.0689697265625,-15.875,0.4375,13.0800170898438,0.4000244140625,305.033966064453,10.6271095275879,155.400100708008,-4,5,-14,-3,12,-6,31.3980388641357,129.27717590332,340.382171630859,214.283981323242,-11,-7,6,-8,-21,7,18,12,29,16,25,2.0850752610414,2.62753120522505,3.45558553007302
8,w3,4;98.0,010,17.0114708120594,13.1034539225245,13.4010008476118,19.4164878389476,18.9736659610103,25.8069758011279,33.3016516106934,19.1049731745428,27.1661554144122,25.5538646783613,21.4709105535839,4.24264068711928,10.0900920955228,11.1753352138547,16.5340697856468,9.51892889585042,23.7657494439837,13.9048643026207,26.4236586938593,9.57374909998803,21.8738749667143,21.6981514279595,20.6686843709607,9.32802226204302,17.0880074906351,16.2788205960997,14.3178210632764,3.60555127546399,25.6124969497314,21.4009345590327,32.5576411921994,9.21954445729289,13,21.5870331449229,18.0277563773199,15.1327459504216,10.2239016861376,8.88257741596056,5.90771950728572,14.8492445831317,10.7047189160892,6.68542361473198,10.7983363809392,15.0977346979598,18.2758489949589,15.0386932987869,338.962493896484,225,73.3007583618164,345.963745117188,116.565048217773,180,121.18140411377,70.3372650146484,350.488403320313,8.80767822265625,-14.5538635253906,-4.40908813476563,-12.3393859863281,-13.2167663574219,2.2144775390625,348.111328125,108.434951782227,35.5376777648926,138.652221679688,83.9909973144531,353.659820556641,-19,4,6,-18,-21,-15,25,-22,-2,-19,-27,3,120.579223632813,117.75853729248,315,13,-22,10,-19,-3,3,340.308013916016,86.4482040405273,32.7289161682129,176.386077880859,140.384323120117,111.476806640625,305.915802001953,314.349090576172,335.529754638672,237.994613647461,190.724395751953,220.520538330078,-9.5,3.39999389648438,-0.69232177734375,-11.1538696289063,-13.9090881347656,-8.93939208984375,9.5,-0.600006103515625,18.3076782226563,-15.1538696289063,5.09091186523438,-12.9393920898438,-15.5,21.3999938964844,-6.69232177734375,6.84613037109375,-19.9090881347656,9.06060791015625,11.5,18.3999938964844,20.3076782226563,3.84613037109375,7.09091186523438,6.06060791015625,339.443969726563,79.3803482055664,65.2248611450195,213.690063476563,128.659805297852,127.40535736084,312.510437011719,347.47119140625,337.380126953125,256.607513427734,176.820175170898,187.594650268555,-16,6,-3,-16,-6,-13,3,2,16,-20,13,-17,-22,24,-9,2,-12,5,5,21,18,-1,15,2,330.255126953125,49.3987045288086,150.255111694336,96.0886077880859,330.398834228516,201.583099365234,0.5,-10.3999938964844,-8.30767822265625,4.15386962890625,4.90908813476563,1.93939208984375,120.714515686035,300.391540527344,291.181396484375,7,-13,-6,9,-3,6,38.7997055053711,134.512069702148,322.071472167969,213.196029663086,-9,-7,10,-11,-15,11,12,8,20,26,33,2.92834773260764,2.51504935720602,2.74144577468918
8,w3,4;98.0,010,15.3737361135762,19.0349558839874,34.1872856070323,22.0227155455452,21.9544984001002,39.560080889705,37.589892258425,19.8494332412792,48.2597140480546,18.4390889145858,23,38.8973006775534,12.4014480426573,10.8213352768339,30.3317132376797,13.5201542439904,28.4798444748962,10.546800268403,24.0722487451521,11.1400706956166,41.2581388254376,27.7898721237844,42.4211769429885,9.49332289008093,17.8044938147649,3.60555127546399,36.7695526217005,17.0293863659264,25.0199920063936,17.6918060129541,22.561028345357,18.7882942280559,45.2769256906871,26,41.7612260356422,3,1.32017179027138,15.3092316148817,18.9006368364422,5.46566428083969,14.6738783142306,24.4991270510853,13.2721089754359,14.1233172634135,23.5212633335092,27.4335302811559,58.3924980163574,135,153.434951782227,333.434936523438,47.4895515441895,180,171.736297607422,4.81742238998413,358.975799560547,15.214111328125,-2.20965576171875,-18.9677124023438,-1.59857177734375,-34.1818237304688,0.611083984375,2.60256218910217,120.068580627441,20.7255592346191,151.389541625977,40.9143829345703,354.053131103516,-22,-1,11,-19,-37,-14,33,-18,-15,-13,-48,5,220.601287841797,0,17.9691390991211,14,12,-23,0,-37,-12,36.0054588317871,118.610488891602,17.0410537719727,152.273147583008,162.635070800781,48.4166870117188,330.893280029297,301.484954833984,345.814086914063,193.971694946289,186.089340209961,212.573913574219,-10.0322875976563,-7.29034423828125,5.18182373046875,-9.5,-29,-8.888916015625,11.9677124023438,-6.29034423828125,27.1818237304688,-8.5,-7,-7.888916015625,-21.0322875976563,11.7096557617188,-5.81817626953125,9.5,-40,10.111083984375,26.9677124023438,6.70965576171875,42.1818237304688,4.5,8,5.111083984375,51.8427734375,146.309936523438,22.3801345825195,130.236358642578,177.709396362305,47.2906112670898,347.195739746094,295.201110839844,353.659820556641,180,196.699249267578,180,-11,-14,3,-2,-34,-14,11,-13,25,-1,-12,-13,-22,5,-8,17,-45,5,26,0,40,12,3,0,90,293.198577880859,54.4623222351074,86.9973754882813,356.662384033203,180.849472045898,-0.96771240234375,-1.70965576171875,-16.1818237304688,0.5,18,-0.111083984375,260.537567138672,26.7675514221191,192.712600708008,0,5,-14,-7,23,5,40.4384765625,147.402542114258,333.782287597656,191.33366394043,-11,-9,11,-8,-22,10,26,5,31,22,18,2.45491417900363,3.3841718550588,2.87942791413777
8,w3,4;98.0,010,17.4837289904288,13.4600557203401,30.9315868275065,20.0249843945008,23.6008474424119,32.4499614791759,38.4707681233427,18.3847763108502,41.0121933088198,21.0237960416286,15,35.1710107901379,12.8889949919653,11.5299316895908,24.9140953690709,13.1248314910528,28.9681978702951,9.38793324631596,25.5626570232909,12.2804421275727,37.9379792959398,19.8382828469847,36.3716333857512,9.06270822026849,19.723082923316,12.0415945787923,30.2324329156619,18.8679622641132,29.8328677803526,16.7630546142402,24.0831891575846,12.0830459735946,39.0512483795333,17.0293863659264,37.3630833845388,2.23606797749979,1.95677927554651,15.5742363877698,15.3573759804617,8.25568201770476,16.5451257317615,19.1823168114082,11.8195730077387,14.90578849624,23.6632365927868,21.4167110372175,66.3706207275391,146.309936523438,150.255111694336,293.962493896484,81.8698959350586,180,181.714004516602,4.95920753479004,3.12556290626526,17.4759063720703,0.52294921875,-13.40966796875,-1.16357421875,-30.8855743408203,-1.6865234375,2.86240530014038,126.384353637695,33.6900672912598,152.102722167969,67.6198654174805,358.602813720703,-20,-1,14,-19,-27,-18,34,-18,-7,-17,-41,1,205.346176147461,0,14.8264799118042,19,9,-15,0,-34,-9,42.9607467651367,134.236099243164,23.5323925018311,143.625534057617,165.48405456543,72.3777542114258,336.443511962891,299.015197753906,346.195129394531,207.682113647461,195.531448364258,242.690811157227,-9.43243408203125,-8.7838134765625,8.04347229003906,-8.2608642578125,-22.8421020507813,-9.9473876953125,10.5675659179688,-7.7838134765625,28.0434722900391,-7.2608642578125,-2.84210205078125,-8.9473876953125,-23.4324340820313,10.2161865234375,-5.95652770996094,10.7391357421875,-36.8421020507813,9.0526123046875,17.5675659179688,9.2161865234375,35.0434722900391,9.7391357421875,4.15789794921875,8.0526123046875,59.5344543457031,138.366455078125,34.2157020568848,122.005386352539,166.429565429688,72.6459732055664,355.236358642578,294.443969726563,357.064331054688,183.366455078125,195.524108886719,206.565048217773,-10,-17,9,-8,-25,-17,10,-16,29,-7,-5,-16,-24,2,-5,11,-39,2,17,1,36,10,2,1,90,206.565048217773,75.963752746582,169.813278198242,3.1986780166626,183.051422119141,1.43243408203125,-1.2161865234375,-16.0434722900391,-1.7391357421875,14.8421020507813,-0.0526123046875,252.420166015625,3.91583251953125,204.222412109375,2,7,-17,-2,17,7,50.5732917785645,146.94677734375,335.347869873047,204.466934204102,-8,-10,12,-9,-22,9,19,8,37,23,19,2.35916102571371,3.53239484968766,2.71254845476272
8,w3,4;98.0,010,15.3737361135762,23.4756200556807,38.5205897147707,22.0227155455452,21.9544984001002,47.2969343615419,37.589892258425,26,57.5586657246326,18.4390889145858,25,40.8044115262063,12.4014480426573,10.8213352768339,34.8438566241536,13.5201542439904,28.4798444748962,14.5647625559691,24.0722487451521,11.1400706956166,45.2083864107806,36.1585104965368,51.203799472078,12.6952998542723,17.8044938147649,3.60555127546399,38.6264158316559,17.0293863659264,25.0199920063936,19.1049731745428,22.561028345357,18.7882942280559,47.2652091923859,35.1283361405006,49.8196748283246,10.4403065089106,4.15360877405175,18.968586364807,19.5805942139188,5.6547888642228,18.2131698784372,22.7568553242177,16.5025729347313,11.5226382726787,26.6948966328691,32.2753004771141,58.3924980163574,135,153.434951782227,333.434936523438,50.1944274902344,180,171.736297607422,6.99220418930054,0.964081764221191,15.214111328125,-2.20965576171875,-23.301025390625,-2.8577880859375,-38.51513671875,-0.64813232421875,2.60256218910217,120.068580627441,13.4486150741577,151.389541625977,22.6198654174805,352.010681152344,-22,-1,11,-19,-46,-11,33,-18,-24,-10,-57,8,220.601287841797,0,17.1027297973633,14,12,-25,0,-39,-12,36.0054588317871,118.610488891602,16.9325637817383,152.273147583008,162.635070800781,38.9101066589355,330.893280029297,301.484954833984,348.708465576172,185.888580322266,181.678695678711,183.847503662109,-10.0322875976563,-7.29034423828125,5.18182373046875,-9.5,-33.3333129882813,-10.1481323242188,11.9677124023438,-6.29034423828125,27.1818237304688,-8.5,-11.3333129882813,-9.14813232421875,-21.0322875976563,11.7096557617188,-5.81817626953125,9.5,-44.3333129882813,8.85186767578125,35.9677124023438,3.70965576171875,51.1818237304688,1.5,12.6666870117188,0.85186767578125,51.8427734375,146.309936523438,21.2505054473877,130.236358642578,177.709396362305,42.8789024353027,347.195739746094,295.201110839844,353.927551269531,175.10090637207,190.40771484375,163.300750732422,-11,-14,3,-2,-36,-14,11,-13,25,-1,-14,-13,-22,5,-8,17,-47,5,35,-3,49,9,10,-3,90,293.198577880859,75.963752746582,25.4753265380859,358.721893310547,183.136138916016,-3.96771240234375,-2.70965576171875,-19.1818237304688,-0.5,19.3333129882813,0.14813232421875,299.470794677734,22.8649101257324,192.493835449219,-3,4,-17,-8,22,4,33.3690452575684,135.495956420898,338.178100585938,183.415939331055,-14,-10,8,-9,-25,9,32,1,31,22,27,2.45491417900363,3.3841718550588,3.41386513068707
8,w3,4;98.0,010,24.2814461167658,26.0720282274555,50.0542494613533,38,23.3452350598575,50.1597448159378,56.6127194188726,21.540659228538,62.072538211354,16.6433169770932,36.1247837363769,51.4198405287298,17.5510107467321,11.5967458539581,43.3130766963427,22.6399270878774,46.6694740944534,10.8242081485849,33.9767396553423,11.7490501090001,58.5627430925863,32.6222444015492,55.1022865244411,10.7180851476088,17,8.48528137423857,47.5394572960189,33.5410196624968,44.407206622349,18.9736659610103,24.0831891575846,14.8660687473185,60.00833275471,38.3275357934736,53.851648071345,2.82842712474619,1.51946160934043,25.1791818732711,24.9768270482123,11.8307102729457,23.3350967582874,28.6555025205109,18.8970311329719,22.0931617340328,34.5629009709997,31.263471822658,71.5650482177734,177.137588500977,135,315,65.5560455322266,225,175.240661621094,7.74736356735229,1.71726751327515,24.1977233886719,-2.0146484375,-25.8340454101563,-3.5146484375,-50.0317687988281,-1.5,0,133.264297485352,23.4985656738281,162.52522277832,68.1985931396484,2.7702157497406,-38,0,16,-17,-46,-20,54,-17,-8,-20,-62,-3,212.735229492188,4.76364183425903,13.4957332611084,14,9,-36,-3,-50,-12,21.6856727600098,132.864517211914,13.3487195968628,163.354080200195,169.506042480469,67.4963455200195,341.972930908203,313.658874511719,353.135040283203,204.47380065918,192.046340942383,248.907791137695,-16.308837890625,-6.4853515625,7.88888549804688,-8.5,-42.1428833007813,-10,21.691162109375,-6.4853515625,45.8888854980469,-8.5,-4.14288330078125,-10,-32.308837890625,10.5146484375,-8.11111450195313,8.5,-58.1428833007813,7,29.691162109375,13.5146484375,53.8888854980469,11.5,3.85711669921875,10,61.9275131225586,135,22.2490234375,153.434951782227,172.234832763672,71.5650482177734,355.236358642578,312.273681640625,0.954841256141663,187.495864868164,195.068481445313,225,-8,-15,6,-6,-44,-18,30,-15,44,-6,-6,-18,-24,2,-10,11,-60,-1,38,5,52,14,2,2,126.253837585449,315,75.963752746582,50.4584617614746,358.081604003906,185.382415771484,-1.691162109375,-1.5146484375,-25.8888854980469,0.5,24.1428833007813,2,321.635375976563,4.07219552993774,201.15788269043,-10,7,-24,-2,26,10,23.903751373291,159.721572875977,344.316955566406,203.253646850586,-18,-8,20,-8,-34,9,28,12,68,18,21,4.98675774655324,3.5372934509057,3.20578754186902
