IdentityKey,IdentityName,Isomorphism,ShapeCode,_2001_16_1,_2001_16_2,_2001_16_3,_2001_16_4,_2001_16_5,_2001_16_6,_2001_2_1,_2001_2_2,_2001_2_3,_2001_2_4,_2001_2_5,_2001_2_6,_2001_32_1,_2001_32_2,_2001_32_3,_2001_32_4,_2001_32_5,_2001_32_6,_2001_4_1,_2001_4_2,_2001_4_3,_2001_4_4,_2001_4_5,_2001_4_6,_2001_4_7,_2001_4_8,_2001_4_9,_2001_4_10,_2001_4_11,_2001_4_12,_2001_4_13,_2001_4_14,_2001_4_15,_2001_4_16,_2001_8_1,_2001_8_2,_2001_8_3,_2001_8_4,_2001_8_5,_2001_8_6,_2001_8_7,_2001_8_8,_2001_8_9,_2001_8_10,_2001_8_11,_2001_8_12,_2001_8_13,_2001_8_14,_2001_8_15,_2001_8_16,_2002_16384_1,_2002_16384_2,_2002_16384_3,_2002_16384_4,_2002_32768_1,_2002_32768_2,_2002_32768_3,_2002_32768_4,_2002_8192_1,_2002_8192_2,_2002_8192_3,_2002_8192_4,_2006_549755813888_1,_2006_549755813888_2,_2006_549755813888_3,_2006_549755813888_4,_2006_549755813888_5,_2006_549755813888_6,_2006_549755813888_7,_2006_549755813888_8,_2008_16_1,_2008_16_2,_2008_16_3,_2008_16_4,_2008_16_5,_2008_16_6,_2008_16_Offset_1,_2008_16_Offset_2,_2008_16_Offset_3,_2008_16_Offset_4,_2008_16_Offset_5,_2008_16_Offset_6,_2008_16_Offset_7,_2008_16_Offset_8,_2008_16_Offset_9,_2008_16_Offset_10,_2008_16_Offset_11,_2008_16_Offset_12,_2008_2_1,_2008_2_2,_2008_2_3,_2008_2_4,_2008_2_5,_2008_2_6,_2008_2_Offset_1,_2008_2_Offset_2,_2008_2_Offset_3,_2008_2_Offset_4,_2008_2_Offset_5,_2008_2_Offset_6,_2008_2_Offset_7,_2008_2_Offset_8,_2008_2_Offset_9,_2008_2_Offset_10,_2008_2_Offset_11,_2008_2_Offset_12,_2008_32_1,_2008_32_2,_2008_32_3,_2008_32_4,_2008_32_5,_2008_32_6,_2008_32_Offset_1,_2008_32_Offset_2,_2008_32_Offset_3,_2008_32_Offset_4,_2008_32_Offset_5,_2008_32_Offset_6,_2008_32_Offset_7,_2008_32_Offset_8,_2008_32_Offset_9,_2008_32_Offset_10,_2008_32_Offset_11,_2008_32_Offset_12,_2008_4_1,_2008_4_2,_2008_4_3,_2008_4_4,_2008_4_5,_2008_4_6,_2008_4_7,_2008_4_8,_2008_4_9,_2008_4_10,_2008_4_11,_2008_4_12,_2008_4_13,_2008_4_14,_2008_4_15,_2008_4_16,_2008_4_Offset_1,_2008_4_Offset_2,_2008_4_Offset_3,_2008_4_Offset_4,_2008_4_Offset_5,_2008_4_Offset_6,_2008_4_Offset_7,_2008_4_Offset_8,_2008_4_Offset_9,_2008_4_Offset_10,_2008_4_Offset_11,_2008_4_Offset_12,_2008_4_Offset_13,_2008_4_Offset_14,_2008_4_Offset_15,_2008_4_Offset_16,_2008_4_Offset_17,_2008_4_Offset_18,_2008_4_Offset_19,_2008_4_Offset_20,_2008_4_Offset_21,_2008_4_Offset_22,_2008_4_Offset_23,_2008_4_Offset_24,_2008_4_Offset_25,_2008_4_Offset_26,_2008_4_Offset_27,_2008_4_Offset_28,_2008_4_Offset_29,_2008_4_Offset_30,_2008_4_Offset_31,_2008_4_Offset_32,_2008_8_1,_2008_8_2,_2008_8_3,_2008_8_4,_2008_8_5,_2008_8_6,_2008_8_7,_2008_8_8,_2008_8_9,_2008_8_10,_2008_8_11,_2008_8_12,_2008_8_13,_2008_8_14,_2008_8_15,_2008_8_16,_2008_8_Offset_1,_2008_8_Offset_2,_2008_8_Offset_3,_2008_8_Offset_4,_2008_8_Offset_5,_2008_8_Offset_6,_2008_8_Offset_7,_2008_8_Offset_8,_2008_8_Offset_9,_2008_8_Offset_10,_2008_8_Offset_11,_2008_8_Offset_12,_2008_8_Offset_13,_2008_8_Offset_14,_2008_8_Offset_15,_2008_8_Offset_16,_2008_8_Offset_17,_2008_8_Offset_18,_2008_8_Offset_19,_2008_8_Offset_20,_2008_8_Offset_21,_2008_8_Offset_22,_2008_8_Offset_23,_2008_8_Offset_24,_2008_8_Offset_25,_2008_8_Offset_26,_2008_8_Offset_27,_2008_8_Offset_28,_2008_8_Offset_29,_2008_8_Offset_30,_2008_8_Offset_31,_2008_8_Offset_32,_2013_1_1,_2013_1_2,_2013_1_3,_2013_1_4,_2018_16384_1,_2018_16384_2,_2018_16384_3,_2018_16384_4,_2018_16384_Offset_1,_2018_16384_Offset_2,_2018_16384_Offset_3,_2018_16384_Offset_4,_2018_16384_Offset_5,_2018_16384_Offset_6,_2018_16384_Offset_7,_2018_16384_Offset_8,_2018_32768_1,_2018_32768_2,_2018_32768_3,_2018_32768_4,_2018_32768_Offset_1,_2018_32768_Offset_2,_2018_32768_Offset_3,_2018_32768_Offset_4,_2018_32768_Offset_5,_2018_32768_Offset_6,_2018_32768_Offset_7,_2018_32768_Offset_8,_2018_8192_1,_2018_8192_2,_2018_8192_3,_2018_8192_4,_2018_8192_Offset_1,_2018_8192_Offset_2,_2018_8192_Offset_3,_2018_8192_Offset_4,_2018_8192_Offset_5,_2018_8192_Offset_6,_2018_8192_Offset_7,_2018_8192_Offset_8,_2027_1_1,_2027_1_2,_2027_1_3,_2027_1_4,_2034_1_1,_2034_1_2,_2034_1_3,_2034_1_4
8,w3,4;98.0:64.0,101,9.09293923991423,12.0522869020011,13.9592545678207,3.1697272490996,7.47525002661089,8.1121165728017,6.08276253029822,3.60555127546399,13.0384048104053,5.65685424949238,9.4339811320566,9.8488578017961,16.2788205960997,20.3960780543711,21.3775583264319,4.12310562561766,8.60232526704263,8.06225774829855,11.0552681467553,3.2103134557353,1.95256241897666,9.69791254861012,9.24944023790798,3.00339922715394,5.36772763839597,5.13641506827619,13.3462982852084,4.2618340163941,1.67705098312484,7.22222900390625,18.3284752254417,11.4151676049421,11.1943065886191,4.37726737983324,18.9736659610103,3.60555127546399,2.82842712474619,10.4403065089106,17,3.16227766016838,5,5.65685424949238,21.3775583264319,5.09901951359278,1,8,25.4950975679639,12.0415945787923,10.295630140987,4.12310562561766,3.28713340050683,6.02546445818323,9.12257365100085,10.7690193046287,11.1924665419793,5.21886168184817,9.32341635075768,11.1043003823215,8.42994851127222,5.96501180946657,10.2786289719654,15.1462497185116,184.08561706543,145.00798034668,116.565048217773,270,45,180,45,180,350.808929443359,344.590942382813,19.9803028106689,326.488952636719,56.3437309265137,79.3442001342773,-8.9761962890625,1.452392578125,-11.6190490722656,3.202392578125,-13.1190490722656,-4.76983642578125,-2.64285278320313,1.75,-4.14285278320313,-6.22222900390625,-1.5,-7.97222900390625,99.4623184204102,33.6900672912598,57.52880859375,315,32.0053825378418,66.0375137329102,1,-6,-3,-2,-7,-11,-4,4,-8,-5,-4,-9,349.380340576172,348.690063476563,10.7842979431152,345.963745117188,54.4623222351074,82.8749847412109,-16,3,-20,4,-21,-4,-4,1,-5,-7,-1,-8,156.250457763672,110.854385375977,39.8055725097656,71.9802398681641,189.631973266602,267.273773193359,297.758544921875,38.8534317016602,169.411697387695,166.429550170898,206.565048217773,90,200.930603027344,224.492980957031,240.572540283203,203.96240234375,10.1190490722656,-4.452392578125,1.14285278320313,-3,-1.5,-1.25,-3,-9.22222900390625,9.11904907226563,1.547607421875,0.142852783203125,3,-2.5,4.75,-4,-3.22222900390625,13.1190490722656,-2.452392578125,4.14285278320313,-1,1.5,0.75,0,-7.22222900390625,17.1190490722656,6.547607421875,8.14285278320313,8,5.5,9.75,4,1.77777099609375,161.565048217773,123.690071105957,45,73.3007583618164,180,251.565048217773,306.869903564453,45,169.215698242188,168.690063476563,180,90,191.309936523438,221.633544921875,240.945388793945,194.036239624023,18,-6,2,-3,-2,-2,-3,-10,17,0,1,3,-3,4,-4,-4,21,-4,5,-1,1,0,0,-8,25,5,9,8,5,9,4,1,169.99201965332,180,45,90,7.76547765731812,161.65397644043,156.438842773438,203.683151245117,-4.11904907226563,-0.547607421875,4.85714721679688,-2,7.5,-3.75,9,4.22222900390625,354.342071533203,158.690719604492,161.900131225586,207.360824584961,-12,1,4,-2,8,-3,9,5,144.489562988281,190.660415649414,163.632171630859,203.763854980469,6,-5,5,1,9,-3,13,6,42,7,4,9,1.18985776615955,0.859733573671638,0.564120696719796,1.45641991612676
6,w1,4;98.0:64.0,101,7.88590352368731,10.9568901025721,11.0862757864396,5.23142383707042,4.11823071468149,7.94889488216553,6,6.32455532033676,8.06225774829855,10,4.12310562561766,9.21954445729289,15.1327459504216,19.313207915828,17.1172427686237,5.8309518948453,4.47213595499958,9.05538513813742,7.76554475374419,3,3.26392336823241,6.89635249497668,9.05931914921888,3,7.87923822285147,2.08805428658382,14.0406939880532,7.81024967590665,3.08384976084173,9.48470242436319,13.0420359203387,5.65685424949238,8.34589289264897,2.03961259356919,15.8113883008419,3,3.60555127546399,7.28010988928052,15.0332963783729,3,8.54400374531753,2.23606797749979,22.1359436211787,7.81024967590665,3,9.8488578017961,19.1049731745428,5.65685424949238,9.05538513813742,2,2.53289558937987,5.38363612508033,8.60123815973091,8.81683322377947,10.465946118801,5.38363612508033,8.85420058533773,9.05639033478681,5.35471671073923,6.8770694923252,11.6759486213549,10.7069515439629,210.963760375977,146.309936523438,90,270,333.434936523438,180,0,180,13.2986173629761,346.962219238281,29.2319393157959,304.99169921875,60.9452323913574,97.227165222168,-7.6744384765625,-1.81396484375,-10.6744384765625,2.4718017578125,-9.6744384765625,-5.4139404296875,-3,4.2857666015625,-2,-3.5999755859375,1,-7.8857421875,90,341.565063476563,60.2551193237305,306.869903564453,14.0362434387207,102.52880859375,0,-6,-6,2,-4,-7,-6,8,-4,-1,2,-9,352.405364990234,338.749481201172,6.70983695983887,300.963745117188,63.4349479675293,96.3401947021484,-15,2,-18,7,-17,-2,-3,5,-2,-4,1,-9,171.214813232422,90,336.800567626953,73.1415405273438,212.098922729492,270,292.380004882813,16.6986026763916,166.884521484375,140.194427490234,166.608444213867,114.943969726563,206.473678588867,225,263.118316650391,191.310607910156,7.6744384765625,-1.18603515625,0,-3,-3,1.2857666015625,-2,-6.5999755859375,7.6744384765625,4.81396484375,0,3,-3,7.2857666015625,-2,-0.5999755859375,13.6744384765625,-3.18603515625,6,-5,3,-0.7142333984375,4,-8.5999755859375,11.6744384765625,5.81396484375,4,4,1,8.2857666015625,2,0.4000244140625,161.565048217773,90,326.309936523438,74.0546035766602,183.814071655273,270,290.556030273438,26.5650520324707,161.565048217773,140.194427490234,180,113.96248626709,186.009002685547,225,263.659820556641,180,15,-5,0,-3,-3,2,-2,-7,15,1,0,3,-3,8,-2,-1,21,-7,6,-5,3,0,4,-9,19,2,4,4,1,9,2,0,172.405349731445,180,270,90,5.94194221496582,196.752380371094,161.46630859375,215.754013061523,-2.6744384765625,-0.81396484375,5,1,8,-3.2857666015625,7,4.5999755859375,340.161926269531,196.752380371094,157.07991027832,217.80827331543,-10,3,5,1,8,-4,7,5,164.308303833008,221.442993164063,162.82275390625,211.232955932617,5,-2,5,4,11,-4,9,5,43,7,7,5,0.941502681104653,1.03015750727543,0.933159511779421,0.637330756579065
6,w1,4;98.0:64.0,101,11.4909569467546,19.2436502357016,19.8508729578723,11.7173294611479,11.5366644879689,20.9785493050323,16.0312195418814,11.0453610171873,21.8403296678416,19.2093727122985,8.60232526704263,20.6155281280883,17.1172427686237,28.1780056072107,22.8473193175917,13.6014705087354,11.7046999107196,22.3606797749979,13.1784964330586,8.04851227747841,6.11960261824813,19.2398501242509,15.3718548985246,8.00086497874226,18.8554006938692,4.47901811912492,23.4579749560127,13.7909518917274,5.67617885730472,20.1261180248191,23.913980361134,14.7094121812076,22.538583456222,4.2236900233104,21.4709105535839,8.24621125123532,6.70820393249937,19.1049731745428,18.9736659610103,8.06225774829855,20.2484567313166,4.24264068711928,31.3209195267317,14.7648230602334,6.40312423743285,20.1246117974981,27.3130005674953,15.2643375224737,24,4.47213595499958,5.80419238465501,5.74309931744355,14.426531507257,15.545999380115,13.2748054549688,4.70181417614056,15.3139309249807,15.331712306526,8.78366158522921,11.2206214013705,18.04648270418,19.3147974944104,205.016891479492,165.963760375977,104.036247253418,270,315,225,63.4349479675293,180,13.4830198287964,339.118133544922,44.0028419494629,305.506805419922,74.3889312744141,100.160751342773,-11.1742553710938,-2.67919921875,-17.9796752929688,6.8592529296875,-14.2788391113281,-13.790283203125,-6.805419921875,9.5384521484375,-3.10458374023438,-11.111083984375,3.70083618164063,-20.6495361328125,93.5763320922852,5.19442892074585,74.0546035766602,308.659820556641,35.5376777648926,104.036247253418,1,-16,-11,-1,-6,-21,-12,15,-7,-5,5,-20,353.290161132813,332.525573730469,23.1985912322998,306.027374267578,70.0168914794922,100.304847717285,-17,2,-25,13,-21,-9,-8,11,-4,-11,4,-22,156.187255859375,96.2939605712891,345.439788818359,83.3674545288086,224.005249023438,270.842498779297,291.540954589844,43.9946022033691,169.385894775391,149.497283935547,206.564910888672,115.857749938965,220.968948364258,242.102722167969,269.804412841797,206.565414428711,12.0566101074219,-5.32080078125,0.882354736328125,-8,-5.92306518554688,1.5384521484375,-2.22222900390625,-19.111083984375,11.0566101074219,10.67919921875,-0.117645263671875,8,-6.92306518554688,17.5384521484375,-3.22222900390625,-3.111083984375,23.0566101074219,-4.32080078125,11.8823547363281,-7,5.07693481445313,2.5384521484375,8.77777099609375,-18.111083984375,18.0566101074219,15.67919921875,6.88235473632813,13,0.076934814453125,22.5384521484375,3.77777099609375,1.888916015625,152.241455078125,104.036247253418,333.434936523438,83.9909973144531,198.434951782227,262.874969482422,290.224853515625,45,163.300750732422,151.699249267578,218.659805297852,116.565048217773,203.749496459961,238.392501831055,270,206.565048217773,19,-10,2,-8,-6,3,-2,-19,18,6,1,8,-7,19,-3,-3,30,-9,13,-7,5,4,9,-18,25,11,8,13,0,24,4,2,173.659805297852,180,288.434936523438,90,7.85109043121338,199.175064086914,147.966262817383,236.726699829102,-6.05661010742188,-1.67919921875,5.11764526367188,1,11.9230651855469,-8.5384521484375,8.22222900390625,12.111083984375,342.976654052734,203.653015136719,143.478713989258,237.193283081055,-13,3,4,1,12,-10,8,12,135.891052246094,241.773864746094,163.539169311523,230.418823242188,6,-7,5,9,17,-6,12,14,53,17,13,9,2.37058053611749,2.37058433709232,1.60536064576721,1.3485944123636
